ticker,event_date,momentum_pct,filtered_dirname,expected_quote_data_file,found_in_quote_data
GBIO,2025-08-13,71.60,GBIO_2025-08-13_71.60,GBIO_quotes_2025_08_13.parquet,True
GCL,2025-02-18,224.35,GCL_2025-02-18_224.35,GCL_quotes_2025_02_18.parquet,True
GCL,2025-02-28,54.05,GCL_2025-02-28_54.05,GCL_quotes_2025_02_28.parquet,True
GCL,2025-05-21,35.19,GCL_2025-05-21_35.19,GCL_quotes_2025_05_21.parquet,True
GCTK,2025-01-13,58.12,GCTK_2025-01-13_58.12,GCTK_quotes_2025_01_13.parquet,True
GCTK,2025-01-17,53.52,GCTK_2025-01-17_53.52,GCTK_quotes_2025_01_17.parquet,True
GCTK,2025-01-21,66.08,GCTK_2025-01-21_66.08,GCTK_quotes_2025_01_21.parquet,True
GCTK,2025-02-04,86.84,GCTK_2025-02-04_86.84,GCTK_quotes_2025_02_04.parquet,True
GCTK,2025-02-14,31.50,GCTK_2025-02-14_31.50,GCTK_quotes_2025_02_14.parquet,True
GCTK,2025-02-26,41.21,GCTK_2025-02-26_41.21,GCTK_quotes_2025_02_26.parquet,True
GCTK,2025-03-20,30.61,GCTK_2025-03-20_30.61,GCTK_quotes_2025_03_20.parquet,True
GCTK,2025-04-01,36.39,GCTK_2025-04-01_36.39,GCTK_quotes_2025_04_01.parquet,True
GCTK,2025-06-25,156.04,GCTK_2025-06-25_156.04,GCTK_quotes_2025_06_25.parquet,True
GCTK,2025-06-27,38.89,GCTK_2025-06-27_38.89,GCTK_quotes_2025_06_27.parquet,True
GCTK,2025-07-21,67.24,GCTK_2025-07-21_67.24,GCTK_quotes_2025_07_21.parquet,True
GCTK,2025-09-02,39.33,GCTK_2025-09-02_39.33,GCTK_quotes_2025_09_02.parquet,True
GCTK,2025-09-12,190.35,GCTK_2025-09-12_190.35,GCTK_quotes_2025_09_12.parquet,True
GCTS,2025-05-14,47.02,GCTS_2025-05-14_47.02,GCTS_quotes_2025_05_14.parquet,True
GCT,2025-08-08,30.84,GCT_2025-08-08_30.84,GCT_quotes_2025_08_08.parquet,True
GDC,2025-02-24,72.32,GDC_2025-02-24_72.32,GDC_quotes_2025_02_24.parquet,True
GDC,2025-02-25,77.63,GDC_2025-02-25_77.63,GDC_quotes_2025_02_25.parquet,True
GDC,2025-05-12,79.55,GDC_2025-05-12_79.55,GDC_quotes_2025_05_12.parquet,True
GDC,2025-09-29,33.05,GDC_2025-09-29_33.05,GDC_quotes_2025_09_29.parquet,True
GDC,2025-10-02,43.93,GDC_2025-10-02_43.93,GDC_quotes_2025_10_02.parquet,True
GDEV,2025-02-21,73.88,GDEV_2025-02-21_73.88,GDEV_quotes_2025_02_21.parquet,True
GDEV,2025-04-15,37.55,GDEV_2025-04-15_37.55,GDEV_quotes_2025_04_15.parquet,True
GDEV,2025-05-05,47.08,GDEV_2025-05-05_47.08,GDEV_quotes_2025_05_05.parquet,True
GDEV,2025-09-22,71.06,GDEV_2025-09-22_71.06,GDEV_quotes_2025_09_22.parquet,True
GDEV,2025-09-26,41.19,GDEV_2025-09-26_41.19,GDEV_quotes_2025_09_26.parquet,True
GDEV,2025-10-02,42.31,GDEV_2025-10-02_42.31,GDEV_quotes_2025_10_02.parquet,True
GDHG,2025-03-24,49.47,GDHG_2025-03-24_49.47,GDHG_quotes_2025_03_24.parquet,True
GDHG,2025-03-25,114.29,GDHG_2025-03-25_114.29,GDHG_quotes_2025_03_25.parquet,True
GDHG,2025-04-03,33.04,GDHG_2025-04-03_33.04,GDHG_quotes_2025_04_03.parquet,True
GDHG,2025-04-14,58.86,GDHG_2025-04-14_58.86,GDHG_quotes_2025_04_14.parquet,True
GDHG,2025-04-22,44.18,GDHG_2025-04-22_44.18,GDHG_quotes_2025_04_22.parquet,True
GDHG,2025-06-30,54.96,GDHG_2025-06-30_54.96,GDHG_quotes_2025_06_30.parquet,True
GDHG,2025-07-07,34.39,GDHG_2025-07-07_34.39,GDHG_quotes_2025_07_07.parquet,True
GDOT,2025-05-09,35.98,GDOT_2025-05-09_35.98,GDOT_quotes_2025_05_09.parquet,True
GDOT,2025-08-12,37.61,GDOT_2025-08-12_37.61,GDOT_quotes_2025_08_12.parquet,True
GDRX,2025-08-18,45.04,GDRX_2025-08-18_45.04,GDRX_quotes_2025_08_18.parquet,True
GDRX,2025-10-09,32.34,GDRX_2025-10-09_32.34,GDRX_quotes_2025_10_09.parquet,True
GDTC,2025-01-10,30.57,GDTC_2025-01-10_30.57,GDTC_quotes_2025_01_10.parquet,True
GDTC,2025-10-22,43.19,GDTC_2025-10-22_43.19,GDTC_quotes_2025_10_22.parquet,True
GEG,2025-09-03,37.11,GEG_2025-09-03_37.11,GEG_quotes_2025_09_03.parquet,True
GELS,2025-01-22,33.33,GELS_2025-01-22_33.33,GELS_quotes_2025_01_22.parquet,True
GELS,2025-04-22,356.67,GELS_2025-04-22_356.67,GELS_quotes_2025_04_22.parquet,True
GELS,2025-06-10,106.47,GELS_2025-06-10_106.47,GELS_quotes_2025_06_10.parquet,True
GELS,2025-09-05,110.42,GELS_2025-09-05_110.42,GELS_quotes_2025_09_05.parquet,True
GELS,2025-10-23,32.74,GELS_2025-10-23_32.74,GELS_quotes_2025_10_23.parquet,True
GENK,2025-03-07,45.58,GENK_2025-03-07_45.58,GENK_quotes_2025_03_07.parquet,True
GENVR,2025-05-07,42.97,GENVR_2025-05-07_42.97,GENVR_quotes_2025_05_07.parquet,True
GENVR,2025-08-08,64.52,GENVR_2025-08-08_64.52,GENVR_quotes_2025_08_08.parquet,True
GENVR,2025-10-10,41.82,GENVR_2025-10-10_41.82,GENVR_quotes_2025_10_10.parquet,True
GEOS,2025-06-17,37.88,GEOS_2025-06-17_37.88,GEOS_quotes_2025_06_17.parquet,True
GEOS,2025-06-20,40.54,GEOS_2025-06-20_40.54,GEOS_quotes_2025_06_20.parquet,True
GEOS,2025-06-23,61.01,GEOS_2025-06-23_61.01,GEOS_quotes_2025_06_23.parquet,True
GEOS,2025-07-28,32.35,GEOS_2025-07-28_32.35,GEOS_quotes_2025_07_28.parquet,True
GES,2025-03-17,32.16,GES_2025-03-17_32.16,GES_quotes_2025_03_17.parquet,True
GETY,2025-01-03,32.23,GETY_2025-01-03_32.23,GETY_quotes_2025_01_03.parquet,True
GETY,2025-01-07,50.39,GETY_2025-01-07_50.39,GETY_quotes_2025_01_07.parquet,True
GETY,2025-10-31,59.70,GETY_2025-10-31_59.70,GETY_quotes_2025_10_31.parquet,True
GEVO,2025-08-12,61.60,GEVO_2025-08-12_61.60,GEVO_quotes_2025_08_12.parquet,True
GFAI,2025-01-03,34.97,GFAI_2025-01-03_34.97,GFAI_quotes_2025_01_03.parquet,True
GFAI,2025-01-06,101.04,GFAI_2025-01-06_101.04,GFAI_quotes_2025_01_06.parquet,True
GFAI,2025-01-14,45.20,GFAI_2025-01-14_45.20,GFAI_quotes_2025_01_14.parquet,True
GGAL,2025-10-27,47.14,GGAL_2025-10-27_47.14,GGAL_quotes_2025_10_27.parquet,True
GGR,2025-04-14,46.12,GGR_2025-04-14_46.12,GGR_quotes_2025_04_14.parquet,True
GGR,2025-04-15,33.55,GGR_2025-04-15_33.55,GGR_quotes_2025_04_15.parquet,True
GHRS,2025-02-03,93.40,GHRS_2025-02-03_93.40,GHRS_quotes_2025_02_03.parquet,True
GH,2025-10-30,32.67,GH_2025-10-30_32.67,GH_quotes_2025_10_30.parquet,True
GIBO,2025-07-10,83.14,GIBO_2025-07-10_83.14,GIBO_quotes_2025_07_10.parquet,True
GIBO,2025-07-22,34.98,GIBO_2025-07-22_34.98,GIBO_quotes_2025_07_22.parquet,True
GIBO,2025-07-25,65.87,GIBO_2025-07-25_65.87,GIBO_quotes_2025_07_25.parquet,True
GIBO,2025-07-28,89.11,GIBO_2025-07-28_89.11,GIBO_quotes_2025_07_28.parquet,True
GIBO,2025-07-29,55.36,GIBO_2025-07-29_55.36,GIBO_quotes_2025_07_29.parquet,True
GIBO,2025-08-11,31.37,GIBO_2025-08-11_31.37,GIBO_quotes_2025_08_11.parquet,True
GIBO,2025-09-09,44.78,GIBO_2025-09-09_44.78,GIBO_quotes_2025_09_09.parquet,True
GIFT,2025-01-07,35.00,GIFT_2025-01-07_35.00,GIFT_quotes_2025_01_07.parquet,True
GIFT,2025-06-20,34.15,GIFT_2025-06-20_34.15,GIFT_quotes_2025_06_20.parquet,True
GIFT,2025-07-30,46.65,GIFT_2025-07-30_46.65,GIFT_quotes_2025_07_30.parquet,True
GIGGW,2025-10-08,105.01,GIGGW_2025-10-08_105.01,GIGGW_quotes_2025_10_08.parquet,True
GIGGW,2025-10-14,59.29,GIGGW_2025-10-14_59.29,GIGGW_quotes_2025_10_14.parquet,True
GIGGW,2025-10-23,36.90,GIGGW_2025-10-23_36.90,GIGGW_quotes_2025_10_23.parquet,True
GIPRW,2025-02-28,338.24,GIPRW_2025-02-28_338.24,GIPRW_quotes_2025_02_28.parquet,True
GIPR,2025-08-21,44.20,GIPR_2025-08-21_44.20,GIPR_quotes_2025_08_21.parquet,True
GIPR,2025-09-17,38.89,GIPR_2025-09-17_38.89,GIPR_quotes_2025_09_17.parquet,True
GIPR,2025-10-03,64.86,GIPR_2025-10-03_64.86,GIPR_quotes_2025_10_03.parquet,True
GIPR,2025-10-15,47.41,GIPR_2025-10-15_47.41,GIPR_quotes_2025_10_15.parquet,True
GITS,2025-01-27,160.02,GITS_2025-01-27_160.02,GITS_quotes_2025_01_27.parquet,True
GITS,2025-04-22,53.72,GITS_2025-04-22_53.72,GITS_quotes_2025_04_22.parquet,True
GITS,2025-05-30,228.41,GITS_2025-05-30_228.41,GITS_quotes_2025_05_30.parquet,True
GITS,2025-07-03,200.61,GITS_2025-07-03_200.61,GITS_quotes_2025_07_03.parquet,True
GKOS,2025-10-30,33.35,GKOS_2025-10-30_33.35,GKOS_quotes_2025_10_30.parquet,True
GLE,2025-01-24,33.82,GLE_2025-01-24_33.82,GLE_quotes_2025_01_24.parquet,True
GLE,2025-06-16,57.89,GLE_2025-06-16_57.89,GLE_quotes_2025_06_16.parquet,True
GLE,2025-07-31,76.64,GLE_2025-07-31_76.64,GLE_quotes_2025_07_31.parquet,True
GLE,2025-08-19,46.44,GLE_2025-08-19_46.44,GLE_quotes_2025_08_19.parquet,True
GLE,2025-08-20,53.54,GLE_2025-08-20_53.54,GLE_quotes_2025_08_20.parquet,True
GLE,2025-09-10,275.85,GLE_2025-09-10_275.85,GLE_quotes_2025_09_10.parquet,True
GLE,2025-10-30,67.04,GLE_2025-10-30_67.04,GLE_quotes_2025_10_30.parquet,True
GLMD,2025-03-17,102.68,GLMD_2025-03-17_102.68,GLMD_quotes_2025_03_17.parquet,True
GLMD,2025-04-28,70.70,GLMD_2025-04-28_70.70,GLMD_quotes_2025_04_28.parquet,True
GLTO,2025-03-21,76.33,GLTO_2025-03-21_76.33,GLTO_quotes_2025_03_21.parquet,True
GLTO,2025-09-10,54.65,GLTO_2025-09-10_54.65,GLTO_quotes_2025_09_10.parquet,True
GLTO,2025-09-23,67.33,GLTO_2025-09-23_67.33,GLTO_quotes_2025_09_23.parquet,True
GLTO,2025-10-07,754.45,GLTO_2025-10-07_754.45,GLTO_quotes_2025_10_07.parquet,True
GLTO,2025-10-09,73.24,GLTO_2025-10-09_73.24,GLTO_quotes_2025_10_09.parquet,True
GLUE,2025-09-15,53.85,GLUE_2025-09-15_53.85,GLUE_quotes_2025_09_15.parquet,True
GLXG,2025-01-10,129.79,GLXG_2025-01-10_129.79,GLXG_quotes_2025_01_10.parquet,True
GLXG,2025-01-14,44.14,GLXG_2025-01-14_44.14,GLXG_quotes_2025_01_14.parquet,True
GLXG,2025-04-08,78.76,GLXG_2025-04-08_78.76,GLXG_quotes_2025_04_08.parquet,True
GLXG,2025-09-09,34.00,GLXG_2025-09-09_34.00,GLXG_quotes_2025_09_09.parquet,True
GLXG,2025-10-01,36.72,GLXG_2025-10-01_36.72,GLXG_quotes_2025_10_01.parquet,True
GMGI,2025-02-19,35.14,GMGI_2025-02-19_35.14,GMGI_quotes_2025_02_19.parquet,True
GMHS,2025-02-14,42.44,GMHS_2025-02-14_42.44,GMHS_quotes_2025_02_14.parquet,True
GMHS,2025-05-30,32.67,GMHS_2025-05-30_32.67,GMHS_quotes_2025_05_30.parquet,True
GMHS,2025-08-11,80.89,GMHS_2025-08-11_80.89,GMHS_quotes_2025_08_11.parquet,True
GMHS,2025-08-29,135.40,GMHS_2025-08-29_135.40,GMHS_quotes_2025_08_29.parquet,True
GMHS,2025-09-09,41.82,GMHS_2025-09-09_41.82,GMHS_quotes_2025_09_09.parquet,True
GMM,2025-09-11,45.07,GMM_2025-09-11_45.07,GMM_quotes_2025_09_11.parquet,True
GNLN,2025-03-26,37.68,GNLN_2025-03-26_37.68,GNLN_quotes_2025_03_26.parquet,True
GNLN,2025-05-21,57.89,GNLN_2025-05-21_57.89,GNLN_quotes_2025_05_21.parquet,True
GNLN,2025-06-12,119.48,GNLN_2025-06-12_119.48,GNLN_quotes_2025_06_12.parquet,True
GNLN,2025-06-16,51.49,GNLN_2025-06-16_51.49,GNLN_quotes_2025_06_16.parquet,True
GNLN,2025-06-30,142.53,GNLN_2025-06-30_142.53,GNLN_quotes_2025_06_30.parquet,True
GNLX,2025-01-21,38.62,GNLX_2025-01-21_38.62,GNLX_quotes_2025_01_21.parquet,True
GNLX,2025-05-08,31.90,GNLX_2025-05-08_31.90,GNLX_quotes_2025_05_08.parquet,True
GNPX,2025-03-18,30.00,GNPX_2025-03-18_30.00,GNPX_quotes_2025_03_18.parquet,True
GNPX,2025-04-02,67.19,GNPX_2025-04-02_67.19,GNPX_quotes_2025_04_02.parquet,True
GNPX,2025-04-03,48.00,GNPX_2025-04-03_48.00,GNPX_quotes_2025_04_03.parquet,True
GNPX,2025-05-29,33.52,GNPX_2025-05-29_33.52,GNPX_quotes_2025_05_29.parquet,True
GNPX,2025-08-22,31.22,GNPX_2025-08-22_31.22,GNPX_quotes_2025_08_22.parquet,True
GNPX,2025-09-05,64.10,GNPX_2025-09-05_64.10,GNPX_quotes_2025_09_05.parquet,True
GNPX,2025-09-08,76.25,GNPX_2025-09-08_76.25,GNPX_quotes_2025_09_08.parquet,True
GNPX,2025-10-14,33.51,GNPX_2025-10-14_33.51,GNPX_quotes_2025_10_14.parquet,True
GNPX,2025-10-15,335.64,GNPX_2025-10-15_335.64,GNPX_quotes_2025_10_15.parquet,True
GNTA,2025-02-03,30.40,GNTA_2025-02-03_30.40,GNTA_quotes_2025_02_03.parquet,True
GNTA,2025-05-30,34.68,GNTA_2025-05-30_34.68,GNTA_quotes_2025_05_30.parquet,True
GNTA,2025-06-05,40.37,GNTA_2025-06-05_40.37,GNTA_quotes_2025_06_05.parquet,True
GNTA,2025-10-24,209.60,GNTA_2025-10-24_209.60,GNTA_quotes_2025_10_24.parquet,True
GNTA,2025-10-29,35.39,GNTA_2025-10-29_35.39,GNTA_quotes_2025_10_29.parquet,True
GOGO,2025-05-09,49.83,GOGO_2025-05-09_49.83,GOGO_quotes_2025_05_09.parquet,True
GORV,2025-03-10,32.26,GORV_2025-03-10_32.26,GORV_quotes_2025_03_10.parquet,True
GORV,2025-03-18,36.99,GORV_2025-03-18_36.99,GORV_quotes_2025_03_18.parquet,True
GORV,2025-03-31,42.20,GORV_2025-03-31_42.20,GORV_quotes_2025_03_31.parquet,True
GORV,2025-05-16,236.71,GORV_2025-05-16_236.71,GORV_quotes_2025_05_16.parquet,True
GORV,2025-05-23,135.64,GORV_2025-05-23_135.64,GORV_quotes_2025_05_23.parquet,True
GORV,2025-09-16,175.10,GORV_2025-09-16_175.10,GORV_quotes_2025_09_16.parquet,True
GOTU,2025-02-26,34.39,GOTU_2025-02-26_34.39,GOTU_quotes_2025_02_26.parquet,True
GOVX,2025-06-16,34.95,GOVX_2025-06-16_34.95,GOVX_quotes_2025_06_16.parquet,True
GOVX,2025-06-18,36.67,GOVX_2025-06-18_36.67,GOVX_quotes_2025_06_18.parquet,True
GO,2025-08-06,45.16,GO_2025-08-06_45.16,GO_quotes_2025_08_06.parquet,True
GPCR,2025-04-17,30.44,GPCR_2025-04-17_30.44,GPCR_quotes_2025_04_17.parquet,True
GPRO,2025-07-22,48.45,GPRO_2025-07-22_48.45,GPRO_quotes_2025_07_22.parquet,True
GPRO,2025-07-23,72.99,GPRO_2025-07-23_72.99,GPRO_quotes_2025_07_23.parquet,True
GPRO,2025-08-25,36.36,GPRO_2025-08-25_36.36,GPRO_quotes_2025_08_25.parquet,True
GP,2025-01-10,39.74,GP_2025-01-10_39.74,GP_quotes_2025_01_10.parquet,True
GP,2025-08-04,92.73,GP_2025-08-04_92.73,GP_quotes_2025_08_04.parquet,True
GP,2025-09-08,56.30,GP_2025-09-08_56.30,GP_quotes_2025_09_08.parquet,True
GRAL,2025-02-13,34.61,GRAL_2025-02-13_34.61,GRAL_quotes_2025_02_13.parquet,True
GRAL,2025-10-20,32.05,GRAL_2025-10-20_32.05,GRAL_quotes_2025_10_20.parquet,True
GRAN,2025-08-14,32.69,GRAN_2025-08-14_32.69,GRAN_quotes_2025_08_14.parquet,True
GRAN,2025-10-06,30.22,GRAN_2025-10-06_30.22,GRAN_quotes_2025_10_06.parquet,True
GREE,2025-04-25,58.62,GREE_2025-04-25_58.62,GREE_quotes_2025_04_25.parquet,True
GREE,2025-05-22,32.37,GREE_2025-05-22_32.37,GREE_quotes_2025_05_22.parquet,True
GRI,2025-02-25,56.65,GRI_2025-02-25_56.65,GRI_quotes_2025_02_25.parquet,True
GRI,2025-04-01,247.50,GRI_2025-04-01_247.50,GRI_quotes_2025_04_01.parquet,True
GRI,2025-04-02,41.58,GRI_2025-04-02_41.58,GRI_quotes_2025_04_02.parquet,True
GRI,2025-04-15,31.13,GRI_2025-04-15_31.13,GRI_quotes_2025_04_15.parquet,True
GRI,2025-04-23,45.52,GRI_2025-04-23_45.52,GRI_quotes_2025_04_23.parquet,True
GRI,2025-09-11,83.97,GRI_2025-09-11_83.97,GRI_quotes_2025_09_11.parquet,True
GRNQ,2025-01-10,44.44,GRNQ_2025-01-10_44.44,GRNQ_quotes_2025_01_10.parquet,True
GRNQ,2025-05-16,39.13,GRNQ_2025-05-16_39.13,GRNQ_quotes_2025_05_16.parquet,True
GROV,2025-07-09,57.26,GROV_2025-07-09_57.26,GROV_quotes_2025_07_09.parquet,True
GRPN,2025-03-12,44.73,GRPN_2025-03-12_44.73,GRPN_quotes_2025_03_12.parquet,True
GRPN,2025-05-08,43.46,GRPN_2025-05-08_43.46,GRPN_quotes_2025_05_08.parquet,True
GRPN,2025-08-07,40.46,GRPN_2025-08-07_40.46,GRPN_quotes_2025_08_07.parquet,True
GRRRW,2025-02-10,42.01,GRRRW_2025-02-10_42.01,GRRRW_quotes_2025_02_10.parquet,True
GRRRW,2025-03-03,77.89,GRRRW_2025-03-03_77.89,GRRRW_quotes_2025_03_03.parquet,True
GRRRW,2025-03-04,52.14,GRRRW_2025-03-04_52.14,GRRRW_quotes_2025_03_04.parquet,True
GRRRW,2025-03-05,42.24,GRRRW_2025-03-05_42.24,GRRRW_quotes_2025_03_05.parquet,True
GRRR,2025-03-14,31.22,GRRR_2025-03-14_31.22,GRRR_quotes_2025_03_14.parquet,True
GRRR,2025-06-20,48.32,GRRR_2025-06-20_48.32,GRRR_quotes_2025_06_20.parquet,True
GSAT,2025-10-30,31.37,GSAT_2025-10-30_31.37,GSAT_quotes_2025_10_30.parquet,True
GSIT,2025-01-17,78.18,GSIT_2025-01-17_78.18,GSIT_quotes_2025_01_17.parquet,True
GSIT,2025-10-20,257.28,GSIT_2025-10-20_257.28,GSIT_quotes_2025_10_20.parquet,True
GSIT,2025-10-21,32.15,GSIT_2025-10-21_32.15,GSIT_quotes_2025_10_21.parquet,True
GSIT,2025-10-27,42.25,GSIT_2025-10-27_42.25,GSIT_quotes_2025_10_27.parquet,True
GSIW,2025-02-07,182.81,GSIW_2025-02-07_182.81,GSIW_quotes_2025_02_07.parquet,True
GSIW,2025-05-14,112.33,GSIW_2025-05-14_112.33,GSIW_quotes_2025_05_14.parquet,True
GSIW,2025-06-05,35.73,GSIW_2025-06-05_35.73,GSIW_quotes_2025_06_05.parquet,True
GSRFR,2025-10-21,53.08,GSRFR_2025-10-21_53.08,GSRFR_quotes_2025_10_21.parquet,True
GSUN,2025-02-24,98.11,GSUN_2025-02-24_98.11,GSUN_quotes_2025_02_24.parquet,True
GTBP,2025-02-25,53.69,GTBP_2025-02-25_53.69,GTBP_quotes_2025_02_25.parquet,True
GTBP,2025-05-21,37.64,GTBP_2025-05-21_37.64,GTBP_quotes_2025_05_21.parquet,True
GTBP,2025-10-08,82.25,GTBP_2025-10-08_82.25,GTBP_quotes_2025_10_08.parquet,True
GTEC,2025-01-16,32.62,GTEC_2025-01-16_32.62,GTEC_quotes_2025_01_16.parquet,True
GTEC,2025-03-27,96.95,GTEC_2025-03-27_96.95,GTEC_quotes_2025_03_27.parquet,True
GTENW,2025-07-24,84.21,GTENW_2025-07-24_84.21,GTENW_quotes_2025_07_24.parquet,True
GTENW,2025-07-25,30.77,GTENW_2025-07-25_30.77,GTENW_quotes_2025_07_25.parquet,True
GTENW,2025-10-07,33.06,GTENW_2025-10-07_33.06,GTENW_quotes_2025_10_07.parquet,True
GTIM,2025-10-22,30.26,GTIM_2025-10-22_30.26,GTIM_quotes_2025_10_22.parquet,True
GUTS,2025-06-09,52.26,GUTS_2025-06-09_52.26,GUTS_quotes_2025_06_09.parquet,True
GUTS,2025-09-26,34.65,GUTS_2025-09-26_34.65,GUTS_quotes_2025_09_26.parquet,True
GVH,2025-05-05,88.08,GVH_2025-05-05_88.08,GVH_quotes_2025_05_05.parquet,True
GVH,2025-05-06,68.75,GVH_2025-05-06_68.75,GVH_quotes_2025_05_06.parquet,True
GVH,2025-05-07,30.07,GVH_2025-05-07_30.07,GVH_quotes_2025_05_07.parquet,True
GVH,2025-06-27,92.89,GVH_2025-06-27_92.89,GVH_quotes_2025_06_27.parquet,True
GVH,2025-07-02,44.63,GVH_2025-07-02_44.63,GVH_quotes_2025_07_02.parquet,True
GVH,2025-07-22,50.00,GVH_2025-07-22_50.00,GVH_quotes_2025_07_22.parquet,True
GVH,2025-08-29,30.29,GVH_2025-08-29_30.29,GVH_quotes_2025_08_29.parquet,True
GV,2025-02-24,67.31,GV_2025-02-24_67.31,GV_quotes_2025_02_24.parquet,True
GV,2025-03-05,208.53,GV_2025-03-05_208.53,GV_quotes_2025_03_05.parquet,True
GV,2025-03-06,90.53,GV_2025-03-06_90.53,GV_quotes_2025_03_06.parquet,True
GV,2025-03-07,96.32,GV_2025-03-07_96.32,GV_quotes_2025_03_07.parquet,True
GV,2025-03-12,55.76,GV_2025-03-12_55.76,GV_quotes_2025_03_12.parquet,True
GV,2025-03-14,43.77,GV_2025-03-14_43.77,GV_quotes_2025_03_14.parquet,True
GV,2025-08-05,107.41,GV_2025-08-05_107.41,GV_quotes_2025_08_05.parquet,True
GV,2025-08-13,35.36,GV_2025-08-13_35.36,GV_quotes_2025_08_13.parquet,True
GV,2025-09-17,151.05,GV_2025-09-17_151.05,GV_quotes_2025_09_17.parquet,True
GWAV,2025-02-10,62.45,GWAV_2025-02-10_62.45,GWAV_quotes_2025_02_10.parquet,True
GWAV,2025-04-22,43.70,GWAV_2025-04-22_43.70,GWAV_quotes_2025_04_22.parquet,True
GWAV,2025-04-28,41.59,GWAV_2025-04-28_41.59,GWAV_quotes_2025_04_28.parquet,True
GWAV,2025-10-14,182.02,GWAV_2025-10-14_182.02,GWAV_quotes_2025_10_14.parquet,True
GWH,2025-02-18,36.07,GWH_2025-02-18_36.07,GWH_quotes_2025_02_18.parquet,True
GWH,2025-05-30,151.22,GWH_2025-05-30_151.22,GWH_quotes_2025_05_30.parquet,True
GWH,2025-06-26,34.58,GWH_2025-06-26_34.58,GWH_quotes_2025_06_26.parquet,True
GWH,2025-07-02,31.06,GWH_2025-07-02_31.06,GWH_quotes_2025_07_02.parquet,True
GWH,2025-07-22,35.90,GWH_2025-07-22_35.90,GWH_quotes_2025_07_22.parquet,True
GWH,2025-10-10,209.88,GWH_2025-10-10_209.88,GWH_quotes_2025_10_10.parquet,True
GWH,2025-10-13,233.41,GWH_2025-10-13_233.41,GWH_quotes_2025_10_13.parquet,True
GWH,2025-10-17,46.81,GWH_2025-10-17_46.81,GWH_quotes_2025_10_17.parquet,True
GXAI,2025-02-14,31.58,GXAI_2025-02-14_31.58,GXAI_quotes_2025_02_14.parquet,True
GXAI,2025-08-19,120.91,GXAI_2025-08-19_120.91,GXAI_quotes_2025_08_19.parquet,True
GXAI,2025-08-21,62.64,GXAI_2025-08-21_62.64,GXAI_quotes_2025_08_21.parquet,True
GYRE,2025-05-27,33.76,GYRE_2025-05-27_33.76,GYRE_quotes_2025_05_27.parquet,True
HAO,2025-01-28,59.36,HAO_2025-01-28_59.36,HAO_quotes_2025_01_28.parquet,True
HAO,2025-04-09,40.63,HAO_2025-04-09_40.63,HAO_quotes_2025_04_09.parquet,True
HAO,2025-05-23,59.31,HAO_2025-05-23_59.31,HAO_quotes_2025_05_23.parquet,True
HAO,2025-05-30,31.42,HAO_2025-05-30_31.42,HAO_quotes_2025_05_30.parquet,True
HAO,2025-08-25,30.25,HAO_2025-08-25_30.25,HAO_quotes_2025_08_25.parquet,True
HAO,2025-09-11,78.40,HAO_2025-09-11_78.40,HAO_quotes_2025_09_11.parquet,True
HBI,2025-08-07,32.85,HBI_2025-08-07_32.85,HBI_quotes_2025_08_07.parquet,True
HBI,2025-08-12,39.75,HBI_2025-08-12_39.75,HBI_quotes_2025_08_12.parquet,True
HCAI,2025-02-07,36.17,HCAI_2025-02-07_36.17,HCAI_quotes_2025_02_07.parquet,True
HCAI,2025-03-14,36.43,HCAI_2025-03-14_36.43,HCAI_quotes_2025_03_14.parquet,True
HCAI,2025-03-17,30.65,HCAI_2025-03-17_30.65,HCAI_quotes_2025_03_17.parquet,True
HCAI,2025-03-26,53.69,HCAI_2025-03-26_53.69,HCAI_quotes_2025_03_26.parquet,True
HCTI,2025-01-03,34.83,HCTI_2025-01-03_34.83,HCTI_quotes_2025_01_03.parquet,True
HCTI,2025-01-06,45.83,HCTI_2025-01-06_45.83,HCTI_quotes_2025_01_06.parquet,True
HCTI,2025-02-18,82.92,HCTI_2025-02-18_82.92,HCTI_quotes_2025_02_18.parquet,True
HCTI,2025-02-26,71.05,HCTI_2025-02-26_71.05,HCTI_quotes_2025_02_26.parquet,True
HCTI,2025-03-12,50.68,HCTI_2025-03-12_50.68,HCTI_quotes_2025_03_12.parquet,True
HCTI,2025-04-01,46.83,HCTI_2025-04-01_46.83,HCTI_quotes_2025_04_01.parquet,True
HCTI,2025-05-01,180.25,HCTI_2025-05-01_180.25,HCTI_quotes_2025_05_01.parquet,True
HCTI,2025-05-14,134.74,HCTI_2025-05-14_134.74,HCTI_quotes_2025_05_14.parquet,True
HCTI,2025-05-19,117.72,HCTI_2025-05-19_117.72,HCTI_quotes_2025_05_19.parquet,True
HCTI,2025-05-20,39.56,HCTI_2025-05-20_39.56,HCTI_quotes_2025_05_20.parquet,True
HCTI,2025-05-29,120.69,HCTI_2025-05-29_120.69,HCTI_quotes_2025_05_29.parquet,True
HCTI,2025-06-11,43.06,HCTI_2025-06-11_43.06,HCTI_quotes_2025_06_11.parquet,True
HCTI,2025-06-12,371.74,HCTI_2025-06-12_371.74,HCTI_quotes_2025_06_12.parquet,True
HCTI,2025-06-16,50.25,HCTI_2025-06-16_50.25,HCTI_quotes_2025_06_16.parquet,True
HCTI,2025-07-10,32.50,HCTI_2025-07-10_32.50,HCTI_quotes_2025_07_10.parquet,True
