ticker,date,momentum_pct_str,source_folder,dest_dir
CURR,2025-03-17,37.44,CURR_trades_2025_03_17.parquet,CURR_2025-03-17_37.44
CURR,2025-07-01,37.44,CURR_trades_2025_07_01.parquet,CURR_2025-07-01_37.44
CURR,2025-07-07,128.85,CURR_trades_2025_07_07.parquet,CURR_2025-07-07_128.85
CURR,2025-08-14,41.30,CURR_trades_2025_08_14.parquet,CURR_2025-08-14_41.30
CURR,2025-10-28,38.80,CURR_trades_2025_10_28.parquet,CURR_2025-10-28_38.80
CURR,2025-10-31,31.28,CURR_trades_2025_10_31.parquet,CURR_2025-10-31_31.28
CURX,2025-09-26,54.64,CURX_trades_2025_09_26.parquet,CURX_2025-09-26_54.64
CV,2025-07-03,41.71,CV_trades_2025_07_03.parquet,CV_2025-07-03_41.71
CVAC,2025-06-12,40.54,CVAC_trades_2025_06_12.parquet,CVAC_2025-06-12_40.54
CVE.WS,2025-04-09,32.73,CVE.WS_trades_2025_04_09.parquet,CVE.WS_2025-04-09_32.73
CVGI,2025-05-07,33.33,CVGI_trades_2025_05_07.parquet,CVGI_2025-05-07_33.33
CVKD,2025-06-30,31.28,CVKD_trades_2025_06_30.parquet,CVKD_2025-06-30_31.28
CVNX,2025-07-31,47.09,CVNX_trades_2025_07_31.parquet,CVNX_2025-07-31_47.09
CWD,2025-08-05,217.79,CWD_trades_2025_08_05.parquet,CWD_2025-08-05_217.79
CWD,2025-08-28,177.65,CWD_trades_2025_08_28.parquet,CWD_2025-08-28_177.65
CWD,2025-09-09,2132.56,CWD_trades_2025_09_09.parquet,CWD_2025-09-09_2132.56
CWD,2025-09-17,48.50,CWD_trades_2025_09_17.parquet,CWD_2025-09-17_48.50
CYCN,2025-01-31,75.98,CYCN_trades_2025_01_31.parquet,CYCN_2025-01-31_75.98
CYCN,2025-02-03,59.44,CYCN_trades_2025_02_03.parquet,CYCN_2025-02-03_59.44
CYCU,2025-02-19,46.27,CYCU_trades_2025_02_19.parquet,CYCU_2025-02-19_46.27
CYCU,2025-03-04,44.34,CYCU_trades_2025_03_04.parquet,CYCU_2025-03-04_44.34
CYCU,2025-03-05,49.91,CYCU_trades_2025_03_05.parquet,CYCU_2025-03-05_49.91
CYCU,2025-04-08,61.83,CYCU_trades_2025_04_08.parquet,CYCU_2025-04-08_61.83
CYCU,2025-08-22,57.23,CYCU_trades_2025_08_22.parquet,CYCU_2025-08-22_57.23
CYCU,2025-09-02,30.98,CYCU_trades_2025_09_02.parquet,CYCU_2025-09-02_30.98
CYCU,2025-09-24,35.40,CYCU_trades_2025_09_24.parquet,CYCU_2025-09-24_35.40
CYCU,2025-09-25,86.79,CYCU_trades_2025_09_25.parquet,CYCU_2025-09-25_86.79
CYCU,2025-09-29,55.62,CYCU_trades_2025_09_29.parquet,CYCU_2025-09-29_55.62
CYCU,2025-10-16,43.32,CYCU_trades_2025_10_16.parquet,CYCU_2025-10-16_43.32
CYCU,2025-10-29,30.83,CYCU_trades_2025_10_29.parquet,CYCU_2025-10-29_30.83
CYD,2025-02-20,48.47,CYD_trades_2025_02_20.parquet,CYD_2025-02-20_48.47
CYD,2025-02-24,30.00,CYD_trades_2025_02_24.parquet,CYD_2025-02-24_30.00
CYH,2025-04-24,30.66,CYH_trades_2025_04_24.parquet,CYH_2025-04-24_30.66
CYN,2025-01-14,45.62,CYN_trades_2025_01_14.parquet,CYN_2025-01-14_45.62
CYN,2025-02-05,43.94,CYN_trades_2025_02_05.parquet,CYN_2025-02-05_43.94
CYN,2025-02-10,227.24,CYN_trades_2025_02_10.parquet,CYN_2025-02-10_227.24
CYN,2025-02-11,56.74,CYN_trades_2025_02_11.parquet,CYN_2025-02-11_56.74
CYN,2025-02-21,37.06,CYN_trades_2025_02_21.parquet,CYN_2025-02-21_37.06
CYN,2025-06-26,729.14,CYN_trades_2025_06_26.parquet,CYN_2025-06-26_729.14
CYN,2025-06-27,81.47,CYN_trades_2025_06_27.parquet,CYN_2025-06-27_81.47
CYN,2025-07-02,34.37,CYN_trades_2025_07_02.parquet,CYN_2025-07-02_34.37
CYN,2025-07-11,32.22,CYN_trades_2025_07_11.parquet,CYN_2025-07-11_32.22
CYRX,2025-03-05,32.21,CYRX_trades_2025_03_05.parquet,CYRX_2025-03-05_32.21
CYRX,2025-03-11,42.13,CYRX_trades_2025_03_11.parquet,CYRX_2025-03-11_42.13
CYRX,2025-08-06,38.72,CYRX_trades_2025_08_06.parquet,CYRX_2025-08-06_38.72
CYTK,2025-09-02,42.15,CYTK_trades_2025_09_02.parquet,CYTK_2025-09-02_42.15
DAIC,2025-06-24,75.34,DAIC_trades_2025_06_24.parquet,DAIC_2025-06-24_75.34
DAIC,2025-07-02,210.20,DAIC_trades_2025_07_02.parquet,DAIC_2025-07-02_210.20
DAO,2025-02-10,50.96,DAO_trades_2025_02_10.parquet,DAO_2025-02-10_50.96
DARE,2025-07-14,265.41,DARE_trades_2025_07_14.parquet,DARE_2025-07-14_265.41
DAVE,2025-05-08,42.18,DAVE_trades_2025_05_08.parquet,DAVE_2025-05-08_42.18
DAVEW,2025-05-21,50.00,DAVEW_trades_2025_05_21.parquet,DAVEW_2025-05-21_50.00
DAVEW,2025-06-16,30.26,DAVEW_trades_2025_06_16.parquet,DAVEW_2025-06-16_30.26
DAVEW,2025-06-27,30.47,DAVEW_trades_2025_06_27.parquet,DAVEW_2025-06-27_30.47
DAVEW,2025-06-30,38.30,DAVEW_trades_2025_06_30.parquet,DAVEW_2025-06-30_38.30
DAVEW,2025-07-09,48.37,DAVEW_trades_2025_07_09.parquet,DAVEW_2025-07-09_48.37
DBGI,2025-01-22,119.23,DBGI_trades_2025_01_22.parquet,DBGI_2025-01-22_119.23
DBGI,2025-01-24,30.13,DBGI_trades_2025_01_24.parquet,DBGI_2025-01-24_30.13
DBGI,2025-02-03,36.96,DBGI_trades_2025_02_03.parquet,DBGI_2025-02-03_36.96
DBGI,2025-02-10,31.90,DBGI_trades_2025_02_10.parquet,DBGI_2025-02-10_31.90
DBGI,2025-02-14,203.79,DBGI_trades_2025_02_14.parquet,DBGI_2025-02-14_203.79
DBGI,2025-02-18,51.52,DBGI_trades_2025_02_18.parquet,DBGI_2025-02-18_51.52
DBGI,2025-05-20,60.65,DBGI_trades_2025_05_20.parquet,DBGI_2025-05-20_60.65
DBGI,2025-07-09,34.51,DBGI_trades_2025_07_09.parquet,DBGI_2025-07-09_34.51
DBGI,2025-07-21,34.19,DBGI_trades_2025_07_21.parquet,DBGI_2025-07-21_34.19
DBGI,2025-08-19,34.94,DBGI_trades_2025_08_19.parquet,DBGI_2025-08-19_34.94
DBGI,2025-09-24,59.77,DBGI_trades_2025_09_24.parquet,DBGI_2025-09-24_59.77
DBVT,2025-01-10,34.20,DBVT_trades_2025_01_10.parquet,DBVT_2025-01-10_34.20
DBVT,2025-03-28,73.40,DBVT_trades_2025_03_28.parquet,DBVT_2025-03-28_73.40
DBVT,2025-04-02,31.58,DBVT_trades_2025_04_02.parquet,DBVT_2025-04-02_31.58
DCGO,2025-10-21,37.50,DCGO_trades_2025_10_21.parquet,DCGO_2025-10-21_37.50
DDD,2025-08-12,37.22,DDD_trades_2025_08_12.parquet,DDD_2025-08-12_37.22
DERM,2025-05-15,38.02,DERM_trades_2025_05_15.parquet,DERM_2025-05-15_38.02
DEVS,2025-05-07,130.57,DEVS_trades_2025_05_07.parquet,DEVS_2025-05-07_130.57
DEVS,2025-05-09,43.87,DEVS_trades_2025_05_09.parquet,DEVS_2025-05-09_43.87
DEVS,2025-05-12,302.86,DEVS_trades_2025_05_12.parquet,DEVS_2025-05-12_302.86
DEVS,2025-05-14,85.96,DEVS_trades_2025_05_14.parquet,DEVS_2025-05-14_85.96
DEVS,2025-05-23,83.34,DEVS_trades_2025_05_23.parquet,DEVS_2025-05-23_83.34
DEVS,2025-07-21,132.72,DEVS_trades_2025_07_21.parquet,DEVS_2025-07-21_132.72
DEVS,2025-07-22,36.65,DEVS_trades_2025_07_22.parquet,DEVS_2025-07-22_36.65
DEVS,2025-08-01,30.34,DEVS_trades_2025_08_01.parquet,DEVS_2025-08-01_30.34
DEVS,2025-08-27,88.66,DEVS_trades_2025_08_27.parquet,DEVS_2025-08-27_88.66
DFDV,2025-05-09,41.34,DFDV_trades_2025_05_09.parquet,DFDV_2025-05-09_41.34
DFDV,2025-05-12,30.38,DFDV_trades_2025_05_12.parquet,DFDV_2025-05-12_30.38
DFDV,2025-05-16,74.45,DFDV_trades_2025_05_16.parquet,DFDV_2025-05-16_74.45
DFDV,2025-05-20,48.26,DFDV_trades_2025_05_20.parquet,DFDV_2025-05-20_48.26
DFDV,2025-05-21,47.49,DFDV_trades_2025_05_21.parquet,DFDV_2025-05-21_47.49
DFDV,2025-05-22,51.65,DFDV_trades_2025_05_22.parquet,DFDV_2025-05-22_51.65
DFDV,2025-06-06,37.39,DFDV_trades_2025_06_06.parquet,DFDV_2025-06-06_37.39
DFDV,2025-06-09,34.49,DFDV_trades_2025_06_09.parquet,DFDV_2025-06-09_34.49
DFDV,2025-06-30,36.03,DFDV_trades_2025_06_30.parquet,DFDV_2025-06-30_36.03
DFLI,2025-10-02,88.62,DFLI_trades_2025_10_02.parquet,DFLI_2025-10-02_88.62
DFLI,2025-10-03,113.08,DFLI_trades_2025_10_03.parquet,DFLI_2025-10-03_113.08
DFLI,2025-10-13,44.95,DFLI_trades_2025_10_13.parquet,DFLI_2025-10-13_44.95
DFLI,2025-10-15,70.59,DFLI_trades_2025_10_15.parquet,DFLI_2025-10-15_70.59
DFSC,2025-10-31,37.93,DFSC_trades_2025_10_31.parquet,DFSC_2025-10-31_37.93
DGLY,2025-02-18,43.42,DGLY_trades_2025_02_18.parquet,DGLY_2025-02-18_43.42
DGLY,2025-03-26,47.50,DGLY_trades_2025_03_26.parquet,DGLY_2025-03-26_47.50
DGLY,2025-04-02,218.08,DGLY_trades_2025_04_02.parquet,DGLY_2025-04-02_218.08
DGLY,2025-04-21,31.47,DGLY_trades_2025_04_21.parquet,DGLY_2025-04-21_31.47
DGLY,2025-04-28,70.82,DGLY_trades_2025_04_28.parquet,DGLY_2025-04-28_70.82
DGLY,2025-04-29,34.29,DGLY_trades_2025_04_29.parquet,DGLY_2025-04-29_34.29
DGLY,2025-05-08,52.86,DGLY_trades_2025_05_08.parquet,DGLY_2025-05-08_52.86
DGLY,2025-05-27,67.98,DGLY_trades_2025_05_27.parquet,DGLY_2025-05-27_67.98
DGLY,2025-09-10,35.91,DGLY_trades_2025_09_10.parquet,DGLY_2025-09-10_35.91
DGNX,2025-01-23,206.01,DGNX_trades_2025_01_23.parquet,DGNX_2025-01-23_206.01
DGNX,2025-01-28,88.96,DGNX_trades_2025_01_28.parquet,DGNX_2025-01-28_88.96
DGNX,2025-01-29,234.55,DGNX_trades_2025_01_29.parquet,DGNX_2025-01-29_234.55
DGNX,2025-01-31,44.69,DGNX_trades_2025_01_31.parquet,DGNX_2025-01-31_44.69
DGNX,2025-02-07,34.86,DGNX_trades_2025_02_07.parquet,DGNX_2025-02-07_34.86
DGNX,2025-02-21,42.96,DGNX_trades_2025_02_21.parquet,DGNX_2025-02-21_42.96
DGNX,2025-02-24,46.68,DGNX_trades_2025_02_24.parquet,DGNX_2025-02-24_46.68
DGNX,2025-03-19,55.07,DGNX_trades_2025_03_19.parquet,DGNX_2025-03-19_55.07
DGNX,2025-03-20,37.73,DGNX_trades_2025_03_20.parquet,DGNX_2025-03-20_37.73
DGNX,2025-04-15,30.27,DGNX_trades_2025_04_15.parquet,DGNX_2025-04-15_30.27
DGNX,2025-06-06,58.87,DGNX_trades_2025_06_06.parquet,DGNX_2025-06-06_58.87
DGNX,2025-07-10,30.83,DGNX_trades_2025_07_10.parquet,DGNX_2025-07-10_30.83
DGNX,2025-09-10,82.38,DGNX_trades_2025_09_10.parquet,DGNX_2025-09-10_82.38
DGNX,2025-09-22,43.70,DGNX_trades_2025_09_22.parquet,DGNX_2025-09-22_43.70
DGNX,2025-10-08,30.82,DGNX_trades_2025_10_08.parquet,DGNX_2025-10-08_30.82
DGXX,2025-04-21,92.94,DGXX_trades_2025_04_21.parquet,DGXX_2025-04-21_92.94
DGXX,2025-10-27,30.50,DGXX_trades_2025_10_27.parquet,DGXX_2025-10-27_30.50
DH,2025-05-09,54.41,DH_trades_2025_05_09.parquet,DH_2025-05-09_54.41
DHC,2025-05-06,44.04,DHC_trades_2025_05_06.parquet,DHC_2025-05-06_44.04
DHX,2025-05-08,32.35,DHX_trades_2025_05_08.parquet,DHX_2025-05-08_32.35
DJTWW,2025-01-13,32.98,DJTWW_trades_2025_01_13.parquet,DJTWW_2025-01-13_32.98
DKI,2025-08-25,54.92,DKI_trades_2025_08_25.parquet,DKI_2025-08-25_54.92
DKI,2025-09-11,31.59,DKI_trades_2025_09_11.parquet,DKI_2025-09-11_31.59
DKI,2025-09-25,31.16,DKI_trades_2025_09_25.parquet,DKI_2025-09-25_31.16
DKI,2025-10-02,30.21,DKI_trades_2025_10_02.parquet,DKI_2025-10-02_30.21
DLHC,2025-04-16,41.97,DLHC_trades_2025_04_16.parquet,DLHC_2025-04-16_41.97
DLHC,2025-10-31,32.79,DLHC_trades_2025_10_31.parquet,DLHC_2025-10-31_32.79
DLLL,2025-04-09,33.91,DLLL_trades_2025_04_09.parquet,DLLL_2025-04-09_33.91
DLO,2025-08-14,34.64,DLO_trades_2025_08_14.parquet,DLO_2025-08-14_34.64
DLPN,2025-08-14,52.14,DLPN_trades_2025_08_14.parquet,DLPN_2025-08-14_52.14
DLTH,2025-09-04,97.46,DLTH_trades_2025_09_04.parquet,DLTH_2025-09-04_97.46
DNUT,2025-07-23,38.74,DNUT_trades_2025_07_23.parquet,DNUT_2025-07-23_38.74
DNUT,2025-10-22,37.74,DNUT_trades_2025_10_22.parquet,DNUT_2025-10-22_37.74
DOCS,2025-02-07,38.53,DOCS_trades_2025_02_07.parquet,DOCS_2025-02-07_38.53
DOGZ,2025-01-21,78.26,DOGZ_trades_2025_01_21.parquet,DOGZ_2025-01-21_78.26
DOGZ,2025-08-14,42.90,DOGZ_trades_2025_08_14.parquet,DOGZ_2025-08-14_42.90
DOMH,2025-01-24,36.36,DOMH_trades_2025_01_24.parquet,DOMH_2025-01-24_36.36
DOMH,2025-01-30,67.40,DOMH_trades_2025_01_30.parquet,DOMH_2025-01-30_67.40
DOMH,2025-02-10,101.86,DOMH_trades_2025_02_10.parquet,DOMH_2025-02-10_101.86
DOMH,2025-02-11,83.93,DOMH_trades_2025_02_11.parquet,DOMH_2025-02-11_83.93
DOMH,2025-02-13,97.67,DOMH_trades_2025_02_13.parquet,DOMH_2025-02-13_97.67
DOMH,2025-02-25,31.93,DOMH_trades_2025_02_25.parquet,DOMH_2025-02-25_31.93
DOMH,2025-03-24,41.65,DOMH_trades_2025_03_24.parquet,DOMH_2025-03-24_41.65
DOMO,2025-05-22,36.02,DOMO_trades_2025_05_22.parquet,DOMO_2025-05-22_36.02
DOUG,2025-05-23,49.53,DOUG_trades_2025_05_23.parquet,DOUG_2025-05-23_49.53
DOYU,2025-01-16,31.41,DOYU_trades_2025_01_16.parquet,DOYU_2025-01-16_31.41
DPRO,2025-06-05,31.03,DPRO_trades_2025_06_05.parquet,DPRO_2025-06-05_31.03
DPRO,2025-06-10,30.84,DPRO_trades_2025_06_10.parquet,DPRO_2025-06-10_30.84
DPRO,2025-06-20,38.58,DPRO_trades_2025_06_20.parquet,DPRO_2025-06-20_38.58
DPRO,2025-07-16,46.81,DPRO_trades_2025_07_16.parquet,DPRO_2025-07-16_46.81
DPRO,2025-07-17,41.02,DPRO_trades_2025_07_17.parquet,DPRO_2025-07-17_41.02
DPRO,2025-09-30,37.41,DPRO_trades_2025_09_30.parquet,DPRO_2025-09-30_37.41
DRCT,2025-01-10,119.33,DRCT_trades_2025_01_10.parquet,DRCT_2025-01-10_119.33
DRCT,2025-01-13,34.15,DRCT_trades_2025_01_13.parquet,DRCT_2025-01-13_34.15
DRCT,2025-03-27,88.39,DRCT_trades_2025_03_27.parquet,DRCT_2025-03-27_88.39
DRCT,2025-05-01,75.46,DRCT_trades_2025_05_01.parquet,DRCT_2025-05-01_75.46
DRIO,2025-01-07,81.92,DRIO_trades_2025_01_07.parquet,DRIO_2025-01-07_81.92
DRIO,2025-01-14,74.60,DRIO_trades_2025_01_14.parquet,DRIO_2025-01-14_74.60
DRIO,2025-04-11,34.26,DRIO_trades_2025_04_11.parquet,DRIO_2025-04-11_34.26
DRIO,2025-09-25,65.07,DRIO_trades_2025_09_25.parquet,DRIO_2025-09-25_65.07
DRMA,2025-01-24,38.66,DRMA_trades_2025_01_24.parquet,DRMA_2025-01-24_38.66
DRMA,2025-03-27,75.56,DRMA_trades_2025_03_27.parquet,DRMA_2025-03-27_75.56
DSY,2025-02-10,63.46,DSY_trades_2025_02_10.parquet,DSY_2025-02-10_63.46
DSY,2025-09-09,618.63,DSY_trades_2025_09_09.parquet,DSY_2025-09-09_618.63
DTCK,2025-06-06,108.33,DTCK_trades_2025_06_06.parquet,DTCK_2025-06-06_108.33
DTCK,2025-06-17,90.84,DTCK_trades_2025_06_17.parquet,DTCK_2025-06-17_90.84
DTCK,2025-10-02,30.71,DTCK_trades_2025_10_02.parquet,DTCK_2025-10-02_30.71
DTCK,2025-10-27,43.48,DTCK_trades_2025_10_27.parquet,DTCK_2025-10-27_43.48
DTIL,2025-01-10,65.33,DTIL_trades_2025_01_10.parquet,DTIL_2025-01-10_65.33
DTSS,2025-01-27,47.62,DTSS_trades_2025_01_27.parquet,DTSS_2025-01-27_47.62
DTST,2025-07-16,60.93,DTST_trades_2025_07_16.parquet,DTST_2025-07-16_60.93
DUO,2025-05-12,64.50,DUO_trades_2025_05_12.parquet,DUO_2025-05-12_64.50
DUO,2025-08-25,55.86,DUO_trades_2025_08_25.parquet,DUO_2025-08-25_55.86
DUO,2025-08-29,67.95,DUO_trades_2025_08_29.parquet,DUO_2025-08-29_67.95
DUO,2025-09-02,35.98,DUO_trades_2025_09_02.parquet,DUO_2025-09-02_35.98
DUO,2025-09-05,59.85,DUO_trades_2025_09_05.parquet,DUO_2025-09-05_59.85
DUO,2025-09-08,55.23,DUO_trades_2025_09_08.parquet,DUO_2025-09-08_55.23
DUOL,2025-08-07,36.20,DUOL_trades_2025_08_07.parquet,DUOL_2025-08-07_36.20
DVLT,2025-09-25,64.62,DVLT_trades_2025_09_25.parquet,DVLT_2025-09-25_64.62
DVLT,2025-09-26,65.31,DVLT_trades_2025_09_26.parquet,DVLT_2025-09-26_65.31
DVLT,2025-10-06,63.43,DVLT_trades_2025_10_06.parquet,DVLT_2025-10-06_63.43
DVLT,2025-10-07,49.04,DVLT_trades_2025_10_07.parquet,DVLT_2025-10-07_49.04
DVLT,2025-10-14,31.76,DVLT_trades_2025_10_14.parquet,DVLT_2025-10-14_31.76
DVLT,2025-10-20,38.55,DVLT_trades_2025_10_20.parquet,DVLT_2025-10-20_38.55
DVLT,2025-10-24,55.11,DVLT_trades_2025_10_24.parquet,DVLT_2025-10-24_55.11
DWSN,2025-06-16,304.38,DWSN_trades_2025_06_16.parquet,DWSN_2025-06-16_304.38
DWTX,2025-01-21,113.37,DWTX_trades_2025_01_21.parquet,DWTX_2025-01-21_113.37
DWTX,2025-01-23,945.71,DWTX_trades_2025_01_23.parquet,DWTX_2025-01-23_945.71
DWTX,2025-01-24,44.79,DWTX_trades_2025_01_24.parquet,DWTX_2025-01-24_44.79
DWTX,2025-01-27,91.05,DWTX_trades_2025_01_27.parquet,DWTX_2025-01-27_91.05
DWTX,2025-03-07,81.94,DWTX_trades_2025_03_07.parquet,DWTX_2025-03-07_81.94
DWTX,2025-03-10,43.18,DWTX_trades_2025_03_10.parquet,DWTX_2025-03-10_43.18
DWTX,2025-03-11,55.69,DWTX_trades_2025_03_11.parquet,DWTX_2025-03-11_55.69
DWTX,2025-03-12,31.99,DWTX_trades_2025_03_12.parquet,DWTX_2025-03-12_31.99
DWTX,2025-04-15,91.67,DWTX_trades_2025_04_15.parquet,DWTX_2025-04-15_91.67
DWTX,2025-04-17,36.46,DWTX_trades_2025_04_17.parquet,DWTX_2025-04-17_36.46
DWTX,2025-04-21,81.03,DWTX_trades_2025_04_21.parquet,DWTX_2025-04-21_81.03
DWTX,2025-09-29,72.10,DWTX_trades_2025_09_29.parquet,DWTX_2025-09-29_72.10
DXST,2025-01-23,41.38,DXST_trades_2025_01_23.parquet,DXST_2025-01-23_41.38
DXST,2025-01-29,36.05,DXST_trades_2025_01_29.parquet,DXST_2025-01-29_36.05
DXST,2025-05-08,31.05,DXST_trades_2025_05_08.parquet,DXST_2025-05-08_31.05
DXYZ,2025-10-01,33.80,DXYZ_trades_2025_10_01.parquet,DXYZ_2025-10-01_33.80
DYN,2025-10-27,45.74,DYN_trades_2025_10_27.parquet,DYN_2025-10-27_45.74
EAF,2025-05-07,36.60,EAF_trades_2025_05_07.parquet,EAF_2025-05-07_36.60
EAF,2025-07-18,38.99,EAF_trades_2025_07_18.parquet,EAF_2025-07-18_38.99
EBON,2025-07-10,39.73,EBON_trades_2025_07_10.parquet,EBON_2025-07-10_39.73
EBS,2025-05-08,41.35,EBS_trades_2025_05_08.parquet,EBS_2025-05-08_41.35
EBS,2025-08-07,36.82,EBS_trades_2025_08_07.parquet,EBS_2025-08-07_36.82
EBS,2025-10-30,42.66,EBS_trades_2025_10_30.parquet,EBS_2025-10-30_42.66
ECDA,2025-04-08,31.89,ECDA_trades_2025_04_08.parquet,ECDA_2025-04-08_31.89
ECDA,2025-04-21,77.20,ECDA_trades_2025_04_21.parquet,ECDA_2025-04-21_77.20
ECDA,2025-05-07,42.25,ECDA_trades_2025_05_07.parquet,ECDA_2025-05-07_42.25
ECDA,2025-05-13,42.24,ECDA_trades_2025_05_13.parquet,ECDA_2025-05-13_42.24
ECDA,2025-05-14,50.20,ECDA_trades_2025_05_14.parquet,ECDA_2025-05-14_50.20
ECDA,2025-05-28,81.22,ECDA_trades_2025_05_28.parquet,ECDA_2025-05-28_81.22
ECDA,2025-05-30,67.36,ECDA_trades_2025_05_30.parquet,ECDA_2025-05-30_67.36
ECDA,2025-06-23,135.71,ECDA_trades_2025_06_23.parquet,ECDA_2025-06-23_135.71
ECDA,2025-07-17,36.79,ECDA_trades_2025_07_17.parquet,ECDA_2025-07-17_36.79
ECDA,2025-09-05,31.19,ECDA_trades_2025_09_05.parquet,ECDA_2025-09-05_31.19
ECDA,2025-10-08,37.74,ECDA_trades_2025_10_08.parquet,ECDA_2025-10-08_37.74
ECOR,2025-07-08,30.54,ECOR_trades_2025_07_08.parquet,ECOR_2025-07-08_30.54
ECX,2025-03-12,30.52,ECX_trades_2025_03_12.parquet,ECX_2025-03-12_30.52
ECX,2025-04-22,32.62,ECX_trades_2025_04_22.parquet,ECX_2025-04-22_32.62
EDAP,2025-10-15,30.37,EDAP_trades_2025_10_15.parquet,EDAP_2025-10-15_30.37
EDBL,2025-02-05,34.49,EDBL_trades_2025_02_05.parquet,EDBL_2025-02-05_34.49
EDBL,2025-02-18,53.85,EDBL_trades_2025_02_18.parquet,EDBL_2025-02-18_53.85
EDBL,2025-03-26,37.21,EDBL_trades_2025_03_26.parquet,EDBL_2025-03-26_37.21
EDBL,2025-05-20,94.00,EDBL_trades_2025_05_20.parquet,EDBL_2025-05-20_94.00
EDBL,2025-05-21,74.72,EDBL_trades_2025_05_21.parquet,EDBL_2025-05-21_74.72
EDBL,2025-09-03,45.56,EDBL_trades_2025_09_03.parquet,EDBL_2025-09-03_45.56
EDHL,2025-09-10,270.28,EDHL_trades_2025_09_10.parquet,EDHL_2025-09-10_270.28
EDHL,2025-09-11,40.14,EDHL_trades_2025_09_11.parquet,EDHL_2025-09-11_40.14
EDHL,2025-10-14,142.48,EDHL_trades_2025_10_14.parquet,EDHL_2025-10-14_142.48
EDHL,2025-10-29,53.87,EDHL_trades_2025_10_29.parquet,EDHL_2025-10-29_53.87
EDIT,2025-02-19,89.65,EDIT_trades_2025_02_19.parquet,EDIT_2025-02-19_89.65
EDIT,2025-08-13,38.43,EDIT_trades_2025_08_13.parquet,EDIT_2025-08-13_38.43
EDN,2025-10-27,54.64,EDN_trades_2025_10_27.parquet,EDN_2025-10-27_54.64
EDSA,2025-01-24,34.08,EDSA_trades_2025_01_24.parquet,EDSA_2025-01-24_34.08
EDSA,2025-02-13,141.39,EDSA_trades_2025_02_13.parquet,EDSA_2025-02-13_141.39
EEIQ,2025-08-22,220.54,EEIQ_trades_2025_08_22.parquet,EEIQ_2025-08-22_220.54
EFOI,2025-02-18,124.03,EFOI_trades_2025_02_18.parquet,EFOI_2025-02-18_124.03
EFOI,2025-02-25,32.85,EFOI_trades_2025_02_25.parquet,EFOI_2025-02-25_32.85
EFOI,2025-06-23,37.35,EFOI_trades_2025_06_23.parquet,EFOI_2025-06-23_37.35
EHLD,2025-03-25,86.51,EHLD_trades_2025_03_25.parquet,EHLD_2025-03-25_86.51
EHTH,2025-05-07,51.50,EHTH_trades_2025_05_07.parquet,EHTH_2025-05-07_51.50
EHTH,2025-08-06,50.15,EHTH_trades_2025_08_06.parquet,EHTH_2025-08-06_50.15
EJH,2025-02-03,34.89,EJH_trades_2025_02_03.parquet,EJH_2025-02-03_34.89
EJH,2025-03-07,32.82,EJH_trades_2025_03_07.parquet,EJH_2025-03-07_32.82
EJH,2025-05-23,88.98,EJH_trades_2025_05_23.parquet,EJH_2025-05-23_88.98
EJH,2025-05-27,146.52,EJH_trades_2025_05_27.parquet,EJH_2025-05-27_146.52
EJH,2025-07-15,45.48,EJH_trades_2025_07_15.parquet,EJH_2025-07-15_45.48
EJH,2025-08-13,36.06,EJH_trades_2025_08_13.parquet,EJH_2025-08-13_36.06
EKSO,2025-01-03,30.12,EKSO_trades_2025_01_03.parquet,EKSO_2025-01-03_30.12
EKSO,2025-01-06,36.75,EKSO_trades_2025_01_06.parquet,EKSO_2025-01-06_36.75
EKSO,2025-05-15,43.81,EKSO_trades_2025_05_15.parquet,EKSO_2025-05-15_43.81
ELAB,2025-01-24,105.56,ELAB_trades_2025_01_24.parquet,ELAB_2025-01-24_105.56
ELAB,2025-03-20,44.86,ELAB_trades_2025_03_20.parquet,ELAB_2025-03-20_44.86
ELAB,2025-04-10,39.10,ELAB_trades_2025_04_10.parquet,ELAB_2025-04-10_39.10
ELAB,2025-05-02,33.89,ELAB_trades_2025_05_02.parquet,ELAB_2025-05-02_33.89
ELAB,2025-06-09,43.78,ELAB_trades_2025_06_09.parquet,ELAB_2025-06-09_43.78
ELAB,2025-07-14,30.77,ELAB_trades_2025_07_14.parquet,ELAB_2025-07-14_30.77
ELAB,2025-08-22,94.71,ELAB_trades_2025_08_22.parquet,ELAB_2025-08-22_94.71
ELAB,2025-10-14,113.63,ELAB_trades_2025_10_14.parquet,ELAB_2025-10-14_113.63
ELBM,2025-03-21,47.01,ELBM_trades_2025_03_21.parquet,ELBM_2025-03-21_47.01
ELBM,2025-09-12,50.88,ELBM_trades_2025_09_12.parquet,ELBM_2025-09-12_50.88
ELBM,2025-10-01,30.33,ELBM_trades_2025_10_01.parquet,ELBM_2025-10-01_30.33
ELBM,2025-10-08,45.73,ELBM_trades_2025_10_08.parquet,ELBM_2025-10-08_45.73
ELBM,2025-10-13,427.27,ELBM_trades_2025_10_13.parquet,ELBM_2025-10-13_427.27
ELBM,2025-10-17,61.59,ELBM_trades_2025_10_17.parquet,ELBM_2025-10-17_61.59
ELF,2025-05-29,33.49,ELF_trades_2025_05_29.parquet,ELF_2025-05-29_33.49
ELIL,2025-04-17,32.96,ELIL_trades_2025_04_17.parquet,ELIL_2025-04-17_32.96
ELPW,2025-04-14,74.51,ELPW_trades_2025_04_14.parquet,ELPW_2025-04-14_74.51
