dest_dir,path,schema_fingerprint,schema_ok,timestamp_col_used,n_trades,unit_guess,unit_ok,pct_whole_second,granularity_ok,rows_ok,min_ts,max_ts,error,PASS
ADAG_2025-09-09_32.22,data/filtered/ADAG_2025-09-09_32.22/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1959,ns,True,0.00408371618172537,True,True,1757406812313000000,1757460326417000000,,True
ADCT_2025-05-14_37.88,data/filtered/ADCT_2025-05-14_37.88/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,10268,ns,True,0.0006817296455005844,True,True,1747223107721000000,1747266868659000000,,True
ADGM_2025-04-17_210.88,data/filtered/ADGM_2025-04-17_210.88/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,468377,ns,True,0.0009522243833493105,True,True,1744876829099000000,1744934399188000000,,True
ADGM_2025-08-27_31.91,data/filtered/ADGM_2025-08-27_31.91/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,695,ns,True,0.0,True,True,1756292400248000000,1756339074965000000,,True
ADIL_2025-02-25_69.93,data/filtered/ADIL_2025-02-25_69.93/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,112576,ns,True,0.0007905770324047755,True,True,1740476392984000000,1740531598279000000,,True
ADIL_2025-05-02_55.13,data/filtered/ADIL_2025-05-02_55.13/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,60000,ns,True,0.0021333333333333334,True,True,1746172800025000000,1746230300502000000,,True
ADPT_2025-05-02_39.67,data/filtered/ADPT_2025-05-02_39.67/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,130225,ns,True,0.0011288155116145134,True,True,1746172851116000000,1746230358600000000,,True
ADSEW_2025-05-09_36.49,data/filtered/ADSEW_2025-05-09_36.49/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,287,ns,True,0.003484320557491289,True,True,1746797560393000000,1746820802054000000,,True
ADSEW_2025-05-16_36.36,data/filtered/ADSEW_2025-05-16_36.36/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,347,ns,True,0.0,True,True,1747402200543000000,1747425600315000000,,True
ADSEW_2025-06-04_41.43,data/filtered/ADSEW_2025-06-04_41.43/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,413,ns,True,0.002421307506053269,True,True,1749044176109000000,1749067200659000000,,True
ADSEW_2025-06-10_41.33,data/filtered/ADSEW_2025-06-10_41.33/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,92,ns,True,0.0,True,True,1749561913714000000,1749585600103000000,,True
ADSEW_2025-07-18_36.76,data/filtered/ADSEW_2025-07-18_36.76/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,169,ns,True,0.0,True,True,1752845539284000000,1752868800534000000,,True
ADSEW_2025-08-29_44.14,data/filtered/ADSEW_2025-08-29_44.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,114,ns,True,0.0,True,True,1756474524750000000,1756497600510000000,,True
ADSEW_2025-09-30_79.09,data/filtered/ADSEW_2025-09-30_79.09/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,273,ns,True,0.0,True,True,1759235900827000000,1759262400204000000,,True
ADSEW_2025-10-20_50.00,data/filtered/ADSEW_2025-10-20_50.00/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,128,ns,True,0.0,True,True,1760967145499000000,1760990400086000000,,True
ADTX_2025-01-15_52.92,data/filtered/ADTX_2025-01-15_52.92/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,71230,ns,True,0.0011090832514390003,True,True,1736931600003000000,1736989171097000000,,True
ADTX_2025-01-16_58.55,data/filtered/ADTX_2025-01-16_58.55/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,186484,ns,True,0.001061753287145278,True,True,1737018000002000000,1737075589696000000,,True
ADTX_2025-02-18_65.71,data/filtered/ADTX_2025-02-18_65.71/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,355531,ns,True,0.0012403981649982702,True,True,1739869200002000000,1739926799949000000,,True
ADTX_2025-02-19_43.64,data/filtered/ADTX_2025-02-19_43.64/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,249653,ns,True,0.0009533232126191153,True,True,1739955600002000000,1740013199541000000,,True
ADTX_2025-03-05_40.56,data/filtered/ADTX_2025-03-05_40.56/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,50708,ns,True,0.00045357734479766507,True,True,1741165200002000000,1741222799994000000,,True
ADTX_2025-03-18_129.75,data/filtered/ADTX_2025-03-18_129.75/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,679860,ns,True,0.0011178772100138264,True,True,1742284800022000000,1742342399306000000,,True
ADTX_2025-03-19_64.00,data/filtered/ADTX_2025-03-19_64.00/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,380177,ns,True,0.0009574487672847121,True,True,1742371200001000000,1742428795997000000,,True
ADTX_2025-04-17_30.45,data/filtered/ADTX_2025-04-17_30.45/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6517,ns,True,0.0012275586926499924,True,True,1744876899735000000,1744934300992000000,,True
ADTX_2025-06-25_64.65,data/filtered/ADTX_2025-06-25_64.65/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,82303,ns,True,0.000777614424747579,True,True,1750839030120000000,1750895998857000000,,True
ADVB_2025-04-28_32.60,data/filtered/ADVB_2025-04-28_32.60/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,219,ns,True,0.0,True,True,1745847001210000000,1745884401887000000,,True
ADVB_2025-05-12_35.95,data/filtered/ADVB_2025-05-12_35.95/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,911,ns,True,0.0,True,True,1747037804236000000,1747092597908000000,,True
ADVM_2025-09-19_30.17,data/filtered/ADVM_2025-09-19_30.17/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5154,ns,True,0.00038804811796662784,True,True,1758281020411000000,1758326398008000000,,True
ADVM_2025-09-23_50.00,data/filtered/ADVM_2025-09-23_50.00/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,57991,ns,True,0.0009656670862720077,True,True,1758625073836000000,1758671718048000000,,True
ADXN_2025-02-24_30.85,data/filtered/ADXN_2025-02-24_30.85/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,943,ns,True,0.0,True,True,1740389509238000000,1740445184176000000,,True
ADXN_2025-06-06_31.97,data/filtered/ADXN_2025-06-06_31.97/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,733,ns,True,0.0,True,True,1749196834012000000,1749254289449000000,,True
ADXN_2025-09-12_37.24,data/filtered/ADXN_2025-09-12_37.24/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,28692,ns,True,0.0005576467307960407,True,True,1757664000027000000,1757721594653000000,,True
ADXN_2025-10-17_40.33,data/filtered/ADXN_2025-10-17_40.33/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6617,ns,True,0.001360132990781321,True,True,1760688546884000000,1760745596861000000,,True
AEBI_2025-07-03_34.26,data/filtered/AEBI_2025-07-03_34.26/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,84588,ns,True,0.0009221166122854305,True,True,1751529600324000000,1751576398833000000,,True
AEHL_2025-02-12_35.75,data/filtered/AEHL_2025-02-12_35.75/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,18007,ns,True,0.0007219414672071972,True,True,1739350945424000000,1739408381080000000,,True
AEHL_2025-04-04_135.24,data/filtered/AEHL_2025-04-04_135.24/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,76671,ns,True,0.0008999491333098564,True,True,1743771600001000000,1743811194517000000,,True
AEHL_2025-04-09_285.78,data/filtered/AEHL_2025-04-09_285.78/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,296752,ns,True,0.0008660430258262792,True,True,1744185629827000000,1744243194346000000,,True
AEHL_2025-04-11_55.59,data/filtered/AEHL_2025-04-11_55.59/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6629,ns,True,0.0003017046311660884,True,True,1744358498408000000,1744415918612000000,,True
AEHL_2025-04-22_31.98,data/filtered/AEHL_2025-04-22_31.98/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4417,ns,True,0.0006791940230925968,True,True,1745308822010000000,1745366343650000000,,True
AEHL_2025-07-29_53.65,data/filtered/AEHL_2025-07-29_53.65/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,89161,ns,True,0.0010879196061058087,True,True,1753788067219000000,1753833526660000000,,True
AEHL_2025-08-14_32.53,data/filtered/AEHL_2025-08-14_32.53/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1695,ns,True,0.0005899705014749262,True,True,1755169526327000000,1755213533650000000,,True
AEHL_2025-09-10_127.56,data/filtered/AEHL_2025-09-10_127.56/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,678415,ns,True,0.0011998555456468386,True,True,1757491200018000000,1757548794122000000,,True
AEHR_2025-04-09_30.53,data/filtered/AEHR_2025-04-09_30.53/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,25210,ns,True,0.0007140023800079334,True,True,1744185603136000000,1744243120003000000,,True
AEHR_2025-07-22_32.64,data/filtered/AEHR_2025-07-22_32.64/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,77051,ns,True,0.0007916834304551531,True,True,1753171200001000000,1753228751860000000,,True
AEHR_2025-08-25_42.38,data/filtered/AEHR_2025-08-25_42.38/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,105463,ns,True,0.0014412637607502158,True,True,1756108939581000000,1756166396507000000,,True
AEI_2025-06-30_38.30,data/filtered/AEI_2025-06-30_38.30/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3286,ns,True,0.0012172854534388314,True,True,1751275286763000000,1751327971842000000,,True
AEI_2025-09-03_37.04,data/filtered/AEI_2025-09-03_37.04/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,95111,ns,True,0.0016927589868679753,True,True,1756886400026000000,1756943991170000000,,True
AEI_2025-09-08_33.73,data/filtered/AEI_2025-09-08_33.73/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4966,ns,True,0.0006041079339508659,True,True,1757318475923000000,1757375698663000000,,True
AEI_2025-09-11_59.24,data/filtered/AEI_2025-09-11_59.24/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11632,ns,True,0.0011176066024759285,True,True,1757577600071000000,1757635111797000000,,True
AEI_2025-09-16_41.74,data/filtered/AEI_2025-09-16_41.74/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,9910,ns,True,0.0005045408678102926,True,True,1758009817159000000,1758067049888000000,,True
AEMD_2025-07-09_32.77,data/filtered/AEMD_2025-07-09_32.77/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,21193,ns,True,0.000754966262445147,True,True,1752049303398000000,1752105589064000000,,True
AEMD_2025-08-21_146.85,data/filtered/AEMD_2025-08-21_146.85/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,546687,ns,True,0.0010206937424888465,True,True,1755763200001000000,1755820797103000000,,True
AEMD_2025-08-28_30.74,data/filtered/AEMD_2025-08-28_30.74/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,7342,ns,True,0.0023154453827295015,True,True,1756368253653000000,1756425498413000000,,True
AEO_2025-09-04_38.40,data/filtered/AEO_2025-09-04_38.40/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,457332,ns,True,0.0012244933658698714,True,True,1756972800001000000,1757030397323000000,,True
AERT_2025-06-10_53.62,data/filtered/AERT_2025-06-10_53.62/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6258,ns,True,0.001278363694471077,True,True,1749545285359000000,1749599991504000000,,True
AERT_2025-06-16_57.59,data/filtered/AERT_2025-06-16_57.59/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3993,ns,True,0.0007513148009015778,True,True,1750061549041000000,1750117430406000000,,True
AERT_2025-08-14_107.14,data/filtered/AERT_2025-08-14_107.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,360109,ns,True,0.0014162378613142132,True,True,1755158403516000000,1755215995060000000,,True
AERT_2025-09-18_111.42,data/filtered/AERT_2025-09-18_111.42/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,360443,ns,True,0.0013566638830550184,True,True,1758182701734000000,1758239996698000000,,True
AEVA_2025-03-20_38.59,data/filtered/AEVA_2025-03-20_38.59/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,29015,ns,True,0.001102877821816302,True,True,1742457600035000000,1742515162530000000,,True
AEVAW_2025-06-27_47.50,data/filtered/AEVAW_2025-06-27_47.50/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,498,ns,True,0.004016064257028112,True,True,1751024121906000000,1751059795700000000,,True
AEVAW_2025-07-02_44.93,data/filtered/AEVAW_2025-07-02_44.93/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,425,ns,True,0.002352941176470588,True,True,1751454000347000000,1751500194964000000,,True
AFRIW_2025-01-30_31.59,data/filtered/AFRIW_2025-01-30_31.59/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,28,ns,True,0.0,True,True,1738252670803000000,1738270800332000000,,True
AFRIW_2025-02-12_46.81,data/filtered/AFRIW_2025-02-12_46.81/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,975,ns,True,0.0,True,True,1739372512718000000,1739394000058000000,,True
AGAE_2025-01-06_32.50,data/filtered/AGAE_2025-01-06_32.50/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,699,ns,True,0.0,True,True,1736164807052000000,1736210430380000000,,True
AGAE_2025-05-12_71.56,data/filtered/AGAE_2025-05-12_71.56/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,7774,ns,True,0.0010290712631849757,True,True,1747037548887000000,1747093591689000000,,True
AGAE_2025-05-28_61.97,data/filtered/AGAE_2025-05-28_61.97/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,23127,ns,True,0.0009512690794309681,True,True,1748433601896000000,1748476770789000000,,True
AGAE_2025-06-03_30.89,data/filtered/AGAE_2025-06-03_30.89/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1961,ns,True,0.0005099439061703213,True,True,1748937602949000000,1748994804685000000,,True
AGAE_2025-06-12_31.69,data/filtered/AGAE_2025-06-12_31.69/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2090,ns,True,0.0023923444976076554,True,True,1749729116445000000,1749772632944000000,,True
AGAE_2025-09-12_150.25,data/filtered/AGAE_2025-09-12_150.25/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,451785,ns,True,0.0011155748862844053,True,True,1757665503823000000,1757721596242000000,,True
AGCC_2025-10-28_60.47,data/filtered/AGCC_2025-10-28_60.47/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6550,ns,True,0.0013740458015267176,True,True,1761639190482000000,1761695226214000000,,True
